TRAVEL_ID,VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,RESIDENCE_SGG_CD,GENDER,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM
d_d001514,신창풍차해안도로,제주특별자치도,제주시,1.0,5.0,5.0,5.0,60.0,0,d001514,1,44,남,5,2,2,1,4,2,2,1,7,2.0,1,0
d_d001514,신창풍차해안도로,제주특별자치도,제주시,1.0,5.0,5.0,5.0,60.0,0,d001514,1,44,남,5,2,2,1,4,2,2,1,7,2.0,1,0
d_d001514,모이소,제주특별자치도,제주시,4.0,5.0,5.0,5.0,60.0,0,d001514,1,44,남,5,2,2,1,4,2,2,1,7,2.0,1,0
d_d001514,모이소,제주특별자치도,제주시,4.0,5.0,5.0,5.0,60.0,0,d001514,1,44,남,5,2,2,1,4,2,2,1,7,2.0,1,0
d_d001533,표선해수욕장,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,30.0,0,d001533,1,41,여,4,2,1,6,1,1,6,6,1,2.0,1,1
d_d001533,표선해수욕장,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,30.0,0,d001533,1,41,여,4,2,1,6,1,1,6,6,1,2.0,1,1
d_d001533,제주동문시장,제주특별자치도,제주시,4.0,5.0,4.0,4.0,60.0,1,d001533,1,41,여,4,2,1,6,1,1,6,6,1,2.0,1,1
d_d001533,제주동문시장,제주특별자치도,제주시,4.0,5.0,4.0,4.0,60.0,1,d001533,1,41,여,4,2,1,6,1,1,6,6,1,2.0,1,1
d_d007500,비밀의숲,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d007500,22,28,여,4,3,4,3,5,5,5,5,5,3.0,3,3
d_d007500,비밀의숲,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d007500,22,28,여,4,3,4,3,5,5,5,5,5,3.0,3,3
d_d007500,김녕해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,1,d007500,22,28,여,4,3,4,3,5,5,5,5,5,3.0,3,3
d_d007500,김녕해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,1,d007500,22,28,여,4,3,4,3,5,5,5,5,5,3.0,3,3
d_d007500,제주동문시장,제주특별자치도,제주시,4.0,3.0,4.0,4.0,60.0,1,d007500,22,28,여,4,3,4,3,5,5,5,5,5,3.0,3,3
d_d007500,제주동문시장,제주특별자치도,제주시,4.0,3.0,4.0,4.0,60.0,1,d007500,22,28,여,4,3,4,3,5,5,5,5,5,3.0,3,3
d_d007500,황우지해안,제주특별자치도,서귀포시,1.0,3.0,3.0,3.0,30.0,1,d007500,22,28,여,4,3,4,3,5,5,5,5,5,3.0,3,3
d_d007500,황우지해안,제주특별자치도,서귀포시,1.0,3.0,3.0,3.0,30.0,1,d007500,22,28,여,4,3,4,3,5,5,5,5,5,3.0,3,3
d_d009861,하고수동해변,제주특별자치도,제주시,1.0,4.0,4.0,4.0,60.0,0,d009861,4,29,여,1,4,4,4,4,4,4,4,4,3.0,3,1
d_d009861,하고수동해변,제주특별자치도,제주시,1.0,4.0,4.0,4.0,60.0,0,d009861,4,29,여,1,4,4,4,4,4,4,4,4,3.0,3,1
d_d009861,성산일출봉,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,120.0,0,d009861,4,29,여,1,4,4,4,4,4,4,4,4,3.0,3,1
d_d009861,성산일출봉,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,120.0,0,d009861,4,29,여,1,4,4,4,4,4,4,4,4,3.0,3,1
d_d009861,정방폭포,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,60.0,0,d009861,4,29,여,1,4,4,4,4,4,4,4,4,3.0,3,1
d_d009861,정방폭포,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,60.0,0,d009861,4,29,여,1,4,4,4,4,4,4,4,4,3.0,3,1
d_d003576,아부오름,제주특별자치도,제주시,1.0,4.0,2.0,2.0,60.0,0,d003576,22,50,여,1,4,1,1,5,3,5,3,5,3.0,1,1
d_d003576,아부오름,제주특별자치도,제주시,1.0,4.0,2.0,2.0,60.0,0,d003576,22,50,여,1,4,1,1,5,3,5,3,5,3.0,1,1
d_d000893,용두암,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,0,d000893,28,26,남,8,2,2,2,4,4,6,6,5,3.0,3,4
d_d000893,용두암,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,0,d000893,28,26,남,8,2,2,2,4,4,6,6,5,3.0,3,4
d_d000893,천지연폭포,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,30.0,0,d000893,28,26,남,8,2,2,2,4,4,6,6,5,3.0,3,4
d_d000893,천지연폭포,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,30.0,0,d000893,28,26,남,8,2,2,2,4,4,6,6,5,3.0,3,4
d_d000893,쇠소깍관광지,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,30.0,0,d000893,28,26,남,8,2,2,2,4,4,6,6,5,3.0,3,4
d_d000893,쇠소깍관광지,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,30.0,0,d000893,28,26,남,8,2,2,2,4,4,6,6,5,3.0,3,4
d_d000893,이호테우해수욕장,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,0,d000893,28,26,남,8,2,2,2,4,4,6,6,5,3.0,3,4
d_d000893,이호테우해수욕장,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,0,d000893,28,26,남,8,2,2,2,4,4,6,6,5,3.0,3,4
d_d000893,한라산국립공원 성판악탐방로,제주특별자치도,서귀포시,7.0,5.0,5.0,5.0,480.0,0,d000893,28,26,남,8,2,2,2,4,4,6,6,5,3.0,3,4
d_d000893,한라산국립공원 성판악탐방로,제주특별자치도,서귀포시,7.0,5.0,5.0,5.0,480.0,0,d000893,28,26,남,8,2,2,2,4,4,6,6,5,3.0,3,4
d_d000893,한담해안산책로,제주특별자치도,제주시,7.0,4.0,4.0,4.0,30.0,0,d000893,28,26,남,8,2,2,2,4,4,6,6,5,3.0,3,4
d_d000893,한담해안산책로,제주특별자치도,제주시,7.0,4.0,4.0,4.0,30.0,0,d000893,28,26,남,8,2,2,2,4,4,6,6,5,3.0,3,4
d_d000416,오설록티뮤지엄,제주특별자치도,서귀포시,3.0,5.0,5.0,5.0,60.0,1,d000416,23,11,여,5,3,2,2,2,3,1,1,4,9.0,5,1
d_d000416,오설록티뮤지엄,제주특별자치도,서귀포시,3.0,5.0,5.0,5.0,60.0,1,d000416,23,11,여,5,3,2,2,2,3,1,1,4,9.0,5,1
d_d000416,오설록티뮤지엄,제주특별자치도,서귀포시,3.0,5.0,5.0,5.0,30.0,1,d000416,23,11,여,5,3,2,2,2,3,1,1,4,9.0,5,1
d_d000416,오설록티뮤지엄,제주특별자치도,서귀포시,3.0,5.0,5.0,5.0,30.0,1,d000416,23,11,여,5,3,2,2,2,3,1,1,4,9.0,5,1
d_d000416,제주동문시장,제주특별자치도,제주시,4.0,3.0,3.0,4.0,60.0,1,d000416,23,11,여,5,3,2,2,2,3,1,1,4,9.0,5,1
d_d000416,제주동문시장,제주특별자치도,제주시,4.0,3.0,3.0,4.0,60.0,1,d000416,23,11,여,5,3,2,2,2,3,1,1,4,9.0,5,1
d_d000416,제주곶자왈도립공원,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,30.0,0,d000416,23,11,여,5,3,2,2,2,3,1,1,4,9.0,5,1
d_d000416,제주곶자왈도립공원,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,30.0,0,d000416,23,11,여,5,3,2,2,2,3,1,1,4,9.0,5,1
d_d000416,금능해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,1,d000416,23,11,여,5,3,2,2,2,3,1,1,4,9.0,5,1
d_d000416,금능해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,1,d000416,23,11,여,5,3,2,2,2,3,1,1,4,9.0,5,1
d_d009818,함덕해수욕장,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,0,d009818,2,47,여,2,3,5,3,5,5,5,5,5,1.0,1,1
d_d009818,함덕해수욕장,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,0,d009818,2,47,여,2,3,5,3,5,5,5,5,5,1.0,1,1
d_d009818,제주동문재래야시장,제주특별자치도,제주시,4.0,5.0,5.0,5.0,60.0,0,d009818,2,47,여,2,3,5,3,5,5,5,5,5,1.0,1,1
d_d009818,제주동문재래야시장,제주특별자치도,제주시,4.0,5.0,5.0,5.0,60.0,0,d009818,2,47,여,2,3,5,3,5,5,5,5,5,1.0,1,1
d_d009818,스누피가든,제주특별자치도,제주시,3.0,5.0,5.0,5.0,120.0,0,d009818,2,47,여,2,3,5,3,5,5,5,5,5,1.0,1,1
d_d009818,스누피가든,제주특별자치도,제주시,3.0,5.0,5.0,5.0,120.0,0,d009818,2,47,여,2,3,5,3,5,5,5,5,5,1.0,1,1
d_d009818,에코랜드테마파크,제주특별자치도,제주시,6.0,5.0,3.0,3.0,150.0,0,d009818,2,47,여,2,3,5,3,5,5,5,5,5,1.0,1,1
d_d009818,에코랜드테마파크,제주특별자치도,제주시,6.0,5.0,3.0,3.0,150.0,0,d009818,2,47,여,2,3,5,3,5,5,5,5,5,1.0,1,1
d_d009818,쉬리의언덕,제주특별자치도,서귀포시,2.0,5.0,5.0,4.0,30.0,0,d009818,2,47,여,2,3,5,3,5,5,5,5,5,1.0,1,1
d_d009818,쉬리의언덕,제주특별자치도,서귀포시,2.0,5.0,5.0,4.0,30.0,0,d009818,2,47,여,2,3,5,3,5,5,5,5,5,1.0,1,1
d_d010113,금오름,제주특별자치도,제주시,1.0,4.0,4.0,3.0,60.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,금오름,제주특별자치도,제주시,1.0,4.0,4.0,3.0,60.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,중문대포주상절리대,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,60.0,1,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,중문대포주상절리대,제주특별자치도,서귀포시,1.0,4.0,4.0,4.0,60.0,1,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,이니스프리 제주하우스,제주특별자치도,서귀포시,4.0,5.0,4.0,4.0,30.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,이니스프리 제주하우스,제주특별자치도,서귀포시,4.0,5.0,4.0,4.0,30.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,월령선인장군락지,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,월령선인장군락지,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,협재해수욕장,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,1,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,협재해수욕장,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,1,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,오설록티뮤지엄,제주특별자치도,서귀포시,3.0,5.0,5.0,5.0,30.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,오설록티뮤지엄,제주특별자치도,서귀포시,3.0,5.0,5.0,5.0,30.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,중문색달해수욕장,제주특별자치도,서귀포시,1.0,4.0,3.0,3.0,30.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,중문색달해수욕장,제주특별자치도,서귀포시,1.0,4.0,3.0,3.0,30.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,산방산,제주특별자치도,서귀포시,1.0,4.0,3.0,3.0,60.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,산방산,제주특별자치도,서귀포시,1.0,4.0,3.0,3.0,60.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,서귀포매일올레시장,제주특별자치도,서귀포시,4.0,4.0,4.0,4.0,60.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,서귀포매일올레시장,제주특별자치도,서귀포시,4.0,4.0,4.0,4.0,60.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,함덕해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d010113,함덕해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d010113,22,41,여,2,3,2,1,2,6,4,2,7,3.0,2,2
d_d001741,새별오름,제주특별자치도,제주시,1.0,4.0,2.0,5.0,60.0,0,d001741,23,47,남,5,4,1,1,2,2,4,2,4,9.0,2,3
d_d001741,새별오름,제주특별자치도,제주시,1.0,4.0,2.0,5.0,60.0,0,d001741,23,47,남,5,4,1,1,2,2,4,2,4,9.0,2,3
d_d003158,우도,제주특별자치도,제주시,1.0,5.0,5.0,5.0,210.0,0,d003158,28,50,여,4,3,6,2,1,2,2,6,2,6.0,2,1
d_d003158,우도,제주특별자치도,제주시,1.0,5.0,5.0,5.0,210.0,0,d003158,28,50,여,4,3,6,2,1,2,2,6,2,6.0,2,1
d_d003158,우도산호해변,제주특별자치도,제주시,1.0,5.0,5.0,5.0,60.0,0,d003158,28,50,여,4,3,6,2,1,2,2,6,2,6.0,2,1
d_d003158,우도산호해변,제주특별자치도,제주시,1.0,5.0,5.0,5.0,60.0,0,d003158,28,50,여,4,3,6,2,1,2,2,6,2,6.0,2,1
d_d012469,서귀포자연휴양림,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,90.0,0,d012469,22,50,여,4,2,2,2,4,2,2,6,6,1.0,1,0
d_d012469,서귀포자연휴양림,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,90.0,0,d012469,22,50,여,4,2,2,2,4,2,2,6,6,1.0,1,0
d_d012469,바이나흐튼 크리스마스박물관,제주특별자치도,서귀포시,2.0,5.0,5.0,5.0,60.0,0,d012469,22,50,여,4,2,2,2,4,2,2,6,6,1.0,1,0
d_d012469,바이나흐튼 크리스마스박물관,제주특별자치도,서귀포시,2.0,5.0,5.0,5.0,60.0,0,d012469,22,50,여,4,2,2,2,4,2,2,6,6,1.0,1,0
d_d012469,박수기정,제주특별자치도,서귀포시,1.0,5.0,3.0,4.0,60.0,0,d012469,22,50,여,4,2,2,2,4,2,2,6,6,1.0,1,0
d_d012469,박수기정,제주특별자치도,서귀포시,1.0,5.0,3.0,4.0,60.0,0,d012469,22,50,여,4,2,2,2,4,2,2,6,6,1.0,1,0
d_d001282,황우지선녀탕,제주특별자치도,서귀포시,1.0,2.0,3.0,3.0,30.0,0,d001282,22,11,남,4,1,1,3,4,6,5,3,6,5.0,5,3
d_d001282,황우지선녀탕,제주특별자치도,서귀포시,1.0,2.0,3.0,3.0,30.0,0,d001282,22,11,남,4,1,1,3,4,6,5,3,6,5.0,5,3
d_d011349,훈데르트바서파크,제주특별자치도,제주시,2.0,3.0,1.0,1.0,30.0,0,d011349,28,11,여,4,2,5,2,3,6,3,5,3,6.0,3,3
d_d011349,훈데르트바서파크,제주특별자치도,제주시,2.0,3.0,1.0,1.0,30.0,0,d011349,28,11,여,4,2,5,2,3,6,3,5,3,6.0,3,3
d_d011349,사계해변,제주특별자치도,서귀포시,1.0,4.0,3.0,3.0,30.0,0,d011349,28,11,여,4,2,5,2,3,6,3,5,3,6.0,3,3
d_d011349,사계해변,제주특별자치도,서귀포시,1.0,4.0,3.0,3.0,30.0,0,d011349,28,11,여,4,2,5,2,3,6,3,5,3,6.0,3,3
d_d011349,검멀레해변,제주특별자치도,제주시,1.0,4.0,3.0,3.0,30.0,0,d011349,28,11,여,4,2,5,2,3,6,3,5,3,6.0,3,3
d_d011349,검멀레해변,제주특별자치도,제주시,1.0,4.0,3.0,3.0,30.0,0,d011349,28,11,여,4,2,5,2,3,6,3,5,3,6.0,3,3
d_d011349,송악산둘레길,제주특별자치도,서귀포시,7.0,5.0,5.0,5.0,120.0,0,d011349,28,11,여,4,2,5,2,3,6,3,5,3,6.0,3,3
d_d011349,송악산둘레길,제주특별자치도,서귀포시,7.0,5.0,5.0,5.0,120.0,0,d011349,28,11,여,4,2,5,2,3,6,3,5,3,6.0,3,3
d_d011349,한라산국립공원,제주특별자치도,제주시,1.0,4.0,4.0,4.0,540.0,1,d011349,28,11,여,4,2,5,2,3,6,3,5,3,6.0,3,3
d_d011349,한라산국립공원,제주특별자치도,제주시,1.0,4.0,4.0,4.0,540.0,1,d011349,28,11,여,4,2,5,2,3,6,3,5,3,6.0,3,3
d_d011349,하우목동항,제주특별자치도,제주시,1.0,4.0,4.0,3.0,60.0,0,d011349,28,11,여,4,2,5,2,3,6,3,5,3,6.0,3,3
d_d011349,하우목동항,제주특별자치도,제주시,1.0,4.0,4.0,3.0,60.0,0,d011349,28,11,여,4,2,5,2,3,6,3,5,3,6.0,3,3
d_d011349,제주동문시장,제주특별자치도,제주시,4.0,4.0,3.0,3.0,30.0,1,d011349,28,11,여,4,2,5,2,3,6,3,5,3,6.0,3,3
d_d011349,제주동문시장,제주특별자치도,제주시,4.0,4.0,3.0,3.0,30.0,1,d011349,28,11,여,4,2,5,2,3,6,3,5,3,6.0,3,3
d_d000048,신창풍차해안도로,제주특별자치도,제주시,7.0,5.0,5.0,5.0,30.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,신창풍차해안도로,제주특별자치도,제주시,7.0,5.0,5.0,5.0,30.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,천지연폭포,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,30.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,천지연폭포,제주특별자치도,서귀포시,1.0,5.0,5.0,5.0,30.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,수월봉전기자전거,제주특별자치도,제주시,5.0,5.0,5.0,5.0,60.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,수월봉전기자전거,제주특별자치도,제주시,5.0,5.0,5.0,5.0,60.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,이호테우해수욕장,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,이호테우해수욕장,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,협재해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,90.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,협재해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,90.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,중문대포주상절리대,제주특별자치도,서귀포시,1.0,4.0,3.0,3.0,30.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,중문대포주상절리대,제주특별자치도,서귀포시,1.0,4.0,3.0,3.0,30.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,애월해안도로,제주특별자치도,제주시,7.0,4.0,4.0,4.0,30.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,애월해안도로,제주특별자치도,제주시,7.0,4.0,4.0,4.0,30.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,한담해안산책로,제주특별자치도,제주시,7.0,5.0,5.0,5.0,30.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
d_d000048,한담해안산책로,제주특별자치도,제주시,7.0,5.0,5.0,5.0,30.0,0,d000048,22,44,여,4,2,2,2,3,2,6,6,4,2.0,6,1
a_a003097,롯데몰 김포공항점,서울,강서구,4.0,1.0,1.0,5.0,240.0,1,a003097,9,41,여,5,2,1,2,2,6,4,3,2,3.0,1,3
a_a003097,롯데몰 김포공항점,서울,강서구,4.0,1.0,1.0,5.0,240.0,1,a003097,9,41,여,5,2,1,2,2,6,4,3,2,3.0,1,3
d_d007893,새별오름,제주특별자치도,제주시,1.0,4.0,4.0,4.0,60.0,1,d007893,22,41,여,5,6,2,2,5,6,2,6,6,2.0,1,0
d_d007893,새별오름,제주특별자치도,제주시,1.0,4.0,4.0,4.0,60.0,1,d007893,22,41,여,5,6,2,2,5,6,2,6,6,2.0,1,0
d_d007893,약천사,제주특별자치도,서귀포시,2.0,5.0,5.0,5.0,60.0,0,d007893,22,41,여,5,6,2,2,5,6,2,6,6,2.0,1,0
d_d007893,약천사,제주특별자치도,서귀포시,2.0,5.0,5.0,5.0,60.0,0,d007893,22,41,여,5,6,2,2,5,6,2,6,6,2.0,1,0
d_d001761,표선해수욕장,제주특별자치도,서귀포시,1.0,4.0,4.0,5.0,30.0,1,d001761,24,30,남,5,4,2,2,2,3,3,3,4,3.0,2,1
d_d001761,표선해수욕장,제주특별자치도,서귀포시,1.0,4.0,4.0,5.0,30.0,1,d001761,24,30,남,5,4,2,2,2,3,3,3,4,3.0,2,1
d_d001761,아르떼뮤지엄 제주,제주특별자치도,제주시,3.0,4.0,3.0,4.0,60.0,0,d001761,24,30,남,5,4,2,2,2,3,3,3,4,3.0,2,1
d_d001761,아르떼뮤지엄 제주,제주특별자치도,제주시,3.0,4.0,3.0,4.0,60.0,0,d001761,24,30,남,5,4,2,2,2,3,3,3,4,3.0,2,1
d_d001761,가파도,제주특별자치도,서귀포시,1.0,4.0,3.0,4.0,120.0,0,d001761,24,30,남,5,4,2,2,2,3,3,3,4,3.0,2,1
d_d001761,가파도,제주특별자치도,서귀포시,1.0,4.0,3.0,4.0,120.0,0,d001761,24,30,남,5,4,2,2,2,3,3,3,4,3.0,2,1
d_d001761,어음리억새군락지,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d001761,24,30,남,5,4,2,2,2,3,3,3,4,3.0,2,1
d_d001761,어음리억새군락지,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d001761,24,30,남,5,4,2,2,2,3,3,3,4,3.0,2,1
d_d005931,제주동문시장,제주특별자치도,제주시,4.0,5.0,5.0,5.0,90.0,1,d005931,2,50,여,4,2,1,1,6,7,7,1,7,1.0,2,1
d_d005931,제주동문시장,제주특별자치도,제주시,4.0,5.0,5.0,5.0,90.0,1,d005931,2,50,여,4,2,1,1,6,7,7,1,7,1.0,2,1
d_d005931,협재해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,60.0,1,d005931,2,50,여,4,2,1,1,6,7,7,1,7,1.0,2,1
d_d005931,협재해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,60.0,1,d005931,2,50,여,4,2,1,1,6,7,7,1,7,1.0,2,1
d_d005931,새별오름,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,1,d005931,2,50,여,4,2,1,1,6,7,7,1,7,1.0,2,1
d_d005931,새별오름,제주특별자치도,제주시,1.0,4.0,4.0,4.0,30.0,1,d005931,2,50,여,4,2,1,1,6,7,7,1,7,1.0,2,1
d_d005931,스파오 제주중앙로점,제주특별자치도,제주시,4.0,4.0,3.0,3.0,30.0,0,d005931,2,50,여,4,2,1,1,6,7,7,1,7,1.0,2,1
d_d005931,스파오 제주중앙로점,제주특별자치도,제주시,4.0,4.0,3.0,3.0,30.0,0,d005931,2,50,여,4,2,1,1,6,7,7,1,7,1.0,2,1
d_d005931,이마트 제주점,제주특별자치도,제주시,4.0,5.0,3.0,3.0,30.0,0,d005931,2,50,여,4,2,1,1,6,7,7,1,7,1.0,2,1
d_d005931,이마트 제주점,제주특별자치도,제주시,4.0,5.0,3.0,3.0,30.0,0,d005931,2,50,여,4,2,1,1,6,7,7,1,7,1.0,2,1
d_d010103,서귀포매일올레시장,제주특별자치도,서귀포시,4.0,5.0,5.0,5.0,60.0,0,d010103,2,43,남,4,4,2,3,3,4,5,2,4,3.0,3,1
d_d010103,서귀포매일올레시장,제주특별자치도,서귀포시,4.0,5.0,5.0,5.0,60.0,0,d010103,2,43,남,4,4,2,3,3,4,5,2,4,3.0,3,1
d_d010103,우도산호해변,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d010103,2,43,남,4,4,2,3,3,4,5,2,4,3.0,3,1
d_d010103,우도산호해변,제주특별자치도,제주시,1.0,5.0,5.0,5.0,30.0,0,d010103,2,43,남,4,4,2,3,3,4,5,2,4,3.0,3,1
d_d010103,협재해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,60.0,0,d010103,2,43,남,4,4,2,3,3,4,5,2,4,3.0,3,1
d_d010103,협재해수욕장,제주특별자치도,제주시,1.0,5.0,5.0,5.0,60.0,0,d010103,2,43,남,4,4,2,3,3,4,5,2,4,3.0,3,1
d_d010103,제주동문재래시장,제주특별자치도,제주시,4.0,4.0,3.0,3.0,30.0,0,d010103,2,43,남,4,4,2,3,3,4,5,2,4,3.0,3,1
d_d010103,제주동문재래시장,제주특별자치도,제주시,4.0,4.0,3.0,3.0,30.0,0,d010103,2,43,남,4,4,2,3,3,4,5,2,4,3.0,3,1
d_d010103,한담해안산책로,제주특별자치도,제주시,7.0,2.0,2.0,2.0,30.0,0,d010103,2,43,남,4,4,2,3,3,4,5,2,4,3.0,3,1
d_d010103,한담해안산책로,제주특별자치도,제주시,7.0,2.0,2.0,2.0,30.0,0,d010103,2,43,남,4,4,2,3,3,4,5,2,4,3.0,3,1
d_d010103,함덕해수욕장,제주특별자치도,제주시,1.0,3.0,3.0,3.0,30.0,0,d010103,2,43,남,4,4,2,3,3,4,5,2,4,3.0,3,1
d_d010103,함덕해수욕장,제주특별자치도,제주시,1.0,3.0,3.0,3.0,30.0,0,d010103,2,43,남,4,4,2,3,3,4,5,2,4,3.0,3,1
d_d010103,수목원길야시장,제주특별자치도,제주시,4.0,3.0,3.0,3.0,60.0,0,d010103,2,43,남,4,4,2,3,3,4,5,2,4,3.0,3,1
d_d010103,수목원길야시장,제주특별자치도,제주시,4.0,3.0,3.0,3.0,60.0,0,d010103,2,43,남,4,4,2,3,3,4,5,2,4,3.0,3,1
a_a004731,선녀바위해수욕장,인천,중구,1.0,5.0,5.0,5.0,90.0,0,a004731,23,11,남,8,3,5,5,3,4,6,3,3,3.0,3,2
a_a004731,선녀바위해수욕장,인천,중구,1.0,5.0,5.0,5.0,90.0,0,a004731,23,11,남,8,3,5,5,3,4,6,3,3,3.0,3,2
d_d006335,정방폭포,제주특별자치도,서귀포시,1.0,5.0,5.0,4.0,60.0,1,d006335,23,50,여,3,5,4,4,4,4,3,4,5,7.0,1,1
